date,key,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,income_support,debt_relief,fiscal_measures,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,pos_rate
2020-10-19,US_MN,2,1,1,3,0,1,1,1,1,0,3,1,0,0,2,NA,0.07336429634305812
2020-10-19,US_MO,2,1,2,3,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.12104764366330663
2020-10-19,US_MS,1,1,1,3,0,1,1,0,1,NA,1,1,NA,NA,3,NA,1
2020-10-19,US_MT,1,1,1,3,0,2,1,0,1,NA,3,2,NA,NA,3,NA,0.05065883190883191
2020-10-19,US_NC,2,2,1,3,1,1,1,1,2,NA,2,1,NA,NA,4,NA,0.035110333609550994
2020-10-19,US_ND,2,1,2,2,0,1,1,0,1,NA,2,2,NA,NA,3,NA,0.0815163528245788
2020-10-19,US_NE,1,1,1,1,1,1,1,1,1,NA,2,2,NA,NA,2,NA,0.09233865895081142
2020-10-19,US_NH,2,1,1,0,0,1,1,0,1,NA,3,2,NA,NA,2,NA,0.010507173166296221
2020-10-19,US_NJ,2,2,1,3,0,1,1,1,2,NA,3,2,0,0,3,NA,0.01696509225000928
2020-10-19,US_NM,2,2,2,4,2,1,2,1,1,NA,3,1,NA,NA,3,NA,0.08060216402697193
2020-10-19,US_NV,2,1,1,2,0,1,1,1,1,NA,2,1,NA,NA,3,NA,0.4317507418397626
2020-10-19,US_NY,2,3,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.01216939604189784
2020-10-19,US_OH,2,1,1,4,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.03984815618221258
2020-10-19,US_OK,2,1,1,2,0,1,1,0,1,NA,3,1,NA,NA,3,NA,1
2020-10-19,US_OR,2,2,2,4,0,1,1,1,2,0,2,2,0,0,3,NA,0.0255500354861604
2020-10-19,US_PA,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.045618098349807686
2020-10-19,US_RI,2,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,3,NA,0.029039972668261017
2020-10-19,US_SC,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.06926261609041065
2020-10-19,US_SD,1,1,1,0,0,1,1,0,1,0,2,1,0,0,2,NA,0.14516129032258066
2020-10-19,US_TN,2,1,2,3,1,1,1,0,1,0,3,1,0,0,3,NA,0.0782126856873379
2020-10-19,US_TX,1,2,2,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.027110517401779537
2020-10-19,US_UT,2,1,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.1631512781114681
2020-10-19,US_VA,2,1,1,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.06088414365128386
2020-10-19,US_VT,2,1,2,3,0,1,2,2,1,NA,3,2,NA,NA,3,NA,0.0018730976352142356
2020-10-19,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,3,NA,0.025208012326656395
2020-10-19,US_WI,2,1,1,4,1,1,1,1,1,0,3,2,0,0,3,NA,0.3935265748520857
2020-10-19,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.030416068866571017
2020-10-19,US_WY,1,1,1,2,2,1,1,0,1,NA,3,2,NA,NA,2,NA,0.045936395759717315
2020-10-20,US_AK,3,1,1,3,0,1,2,1,2,NA,3,2,NA,NA,3,NA,0.026810293237582286
2020-10-20,US_AL,2,1,1,0,0,1,1,1,1,0,3,2,0,0,3,NA,0.19050228310502282
2020-10-20,US_AR,1,2,1,3,1,1,1,1,1,NA,3,2,NA,NA,3,NA,0.10907211165675886
2020-10-20,US_AZ,2,2,1,3,0,1,1,2,1,0,3,2,0,0,3,NA,0.03916547412819161
2020-10-20,US_CA,3,2,2,3,0,1,1,2,2,NA,3,2,NA,NA,3,NA,0.025275804230134594
2020-10-20,US_CO,2,2,1,4,1,1,1,1,2,NA,2,2,NA,NA,3,NA,0.07749550936617912
2020-10-20,US_CT,2,2,1,3,1,1,2,1,2,NA,3,2,NA,NA,3,NA,0.011573333333333333
2020-10-20,US_DC,2,2,2,3,0,1,2,0,2,0,2,2,0,0,3,NA,0.011118103629116844
2020-10-20,US_FL,1,1,1,0,1,2,1,0,1,0,2,1,0,0,3,NA,0.03764879420946108
2020-10-20,US_GA,2,1,2,3,0,2,1,0,2,0,3,1,0,0,2,NA,0.0832042487275946
2020-10-20,US_HI,2,2,2,4,1,2,2,1,2,NA,3,2,0,0,3,NA,0.018639798488664986
2020-10-20,US_IA,2,1,1,0,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.23030303030303031
2020-10-20,US_ID,1,2,1,4,0,1,1,0,1,NA,2,1,NA,NA,2,NA,0.31843065693430656
2020-10-20,US_IL,2,1,1,3,0,1,2,1,1,NA,3,1,NA,NA,4,NA,0.06286710564178953
2020-10-20,US_IN,2,1,1,0,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.08539018411902183
2020-10-20,US_KY,2,1,1,4,2,1,1,0,1,0,3,2,0,0,3,NA,0.16048007918831972
2020-10-20,US_LA,2,2,2,3,1,1,1,1,1,NA,2,1,NA,NA,3,NA,0.03680303269625652
2020-10-20,US_MA,2,2,1,3,1,1,1,0,1,0,3,2,0,0,4,NA,0.014701009188130743
2020-10-20,US_MD,1,1,2,3,0,1,1,0,2,0,3,2,0,0,3,NA,0.03283980852721808
2020-10-20,US_ME,1,2,1,3,1,1,2,1,1,0,3,2,0,0,2,NA,0.005935370411079358
2020-10-20,US_MI,2,1,1,3,1,1,1,1,1,NA,3,1,NA,NA,3,NA,0.03686554224464061
2020-10-20,US_MN,2,1,1,3,0,1,1,1,1,0,3,1,0,0,2,NA,0.09410548086866598
2020-10-20,US_MS,1,1,1,3,0,1,1,0,1,NA,1,1,NA,NA,3,NA,1
2020-10-20,US_MT,1,1,1,3,0,2,1,0,1,NA,3,2,NA,NA,3,NA,0.2647834274952919
2020-10-20,US_NC,2,2,1,3,1,1,1,1,2,NA,2,1,NA,NA,4,NA,0.06825554738526753
2020-10-20,US_ND,2,1,2,2,0,1,1,0,1,NA,2,2,NA,NA,3,NA,0.20157571099154498
2020-10-20,US_NE,1,1,1,1,1,1,1,1,1,NA,2,2,NA,NA,2,NA,0.06859602527704002
2020-10-20,US_NJ,2,2,1,3,0,1,1,1,2,NA,3,2,0,0,3,NA,0.06921869745544222
2020-10-20,US_NM,2,2,2,4,2,1,2,1,1,NA,3,1,NA,NA,3,NA,0.06447411266688376
2020-10-20,US_NY,2,3,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.01326485531256903
2020-10-20,US_OH,2,1,1,4,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.06375573485208037
2020-10-20,US_OK,2,1,1,2,0,1,1,0,1,NA,3,1,NA,NA,3,NA,0.04696704346441649
2020-10-20,US_OR,2,2,2,4,0,1,1,1,2,0,2,2,0,0,3,NA,0.028072431158255653
2020-10-20,US_PA,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.04866689588347451
2020-10-20,US_RI,2,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,3,NA,0.04076123633418815
2020-10-20,US_SC,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.09092779263526024
2020-10-20,US_SD,1,1,1,0,0,1,1,0,1,0,2,1,0,0,2,NA,0.1921410891089109
2020-10-20,US_TN,2,1,2,3,1,1,1,0,1,0,3,1,0,0,3,NA,0.1146419340124677
2020-10-20,US_TX,1,2,2,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.05877938363957683
2020-10-20,US_UT,2,1,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.12989665945686132
2020-10-20,US_VA,2,1,1,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.06696073468797455
2020-10-20,US_VT,2,1,2,3,0,1,2,2,1,NA,3,2,NA,NA,3,NA,0.013714285714285714
2020-10-20,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,3,NA,0.021990996974393034
2020-10-20,US_WI,2,1,1,4,1,1,1,1,1,0,3,2,0,0,3,NA,0.3056751467710372
2020-10-20,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.060671140939597315
2020-10-20,US_WY,1,1,1,2,2,1,1,0,1,NA,3,2,NA,NA,2,NA,0.043155359293456444
2020-10-21,US_AK,3,1,1,3,0,1,2,1,2,NA,3,2,NA,NA,3,NA,0.025712748789671867
2020-10-21,US_AL,2,1,1,0,0,1,1,1,1,0,3,2,0,0,3,NA,0.14418721690991446
2020-10-21,US_AR,1,2,1,3,1,1,1,1,1,NA,3,2,NA,NA,3,NA,0.10405405405405406
2020-10-21,US_AZ,2,2,1,3,0,1,1,2,1,0,3,2,0,0,3,NA,0.035703823055514866
2020-10-21,US_CA,3,2,2,3,0,1,1,2,2,NA,3,2,NA,NA,3,NA,0.028250487657227416
2020-10-21,US_CO,2,2,1,4,1,1,1,1,2,NA,2,2,NA,NA,3,NA,0.06832030196818549
2020-10-21,US_CT,2,2,1,3,1,1,2,1,2,NA,3,2,NA,NA,3,NA,0.010745744323612224
2020-10-21,US_DC,2,2,2,3,0,1,2,0,2,0,2,2,0,0,3,NA,0.01479514415781487
2020-10-21,US_DE,2,2,1,2,0,1,1,1,2,NA,3,2,NA,NA,3,NA,0.12477876106194691
2020-10-21,US_FL,1,1,1,0,1,2,1,0,1,0,2,1,0,0,3,NA,0.1733487978433278
2020-10-21,US_GA,2,1,2,3,0,2,1,0,2,0,3,1,0,0,2,NA,0.12520278652543182
2020-10-21,US_HI,2,2,2,4,1,2,2,1,2,NA,3,2,0,0,3,NA,0.023906547133931
2020-10-21,US_IA,2,1,1,0,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.24440298507462688
2020-10-21,US_ID,1,2,1,4,0,1,1,0,1,NA,2,1,NA,NA,2,NA,0.3561811505507956
2020-10-21,US_IL,2,1,1,3,0,1,2,1,1,NA,3,1,NA,NA,4,NA,0.06500875866508961
2020-10-21,US_IN,2,1,1,0,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.0740360776267419
2020-10-21,US_KS,2,1,1,3,1,1,1,1,1,NA,3,1,NA,NA,3,NA,0.20913562895291637
2020-10-21,US_KY,2,1,1,4,2,1,1,0,1,0,3,2,0,0,3,NA,0.18200050137879167
2020-10-21,US_LA,2,2,2,3,1,1,1,1,1,NA,2,1,NA,NA,3,NA,0.09118886733123703
2020-10-21,US_MA,2,2,1,3,1,1,1,0,1,0,3,2,0,0,4,NA,0.011631567610557884
2020-10-21,US_MD,1,1,2,3,0,1,1,0,2,0,3,2,0,0,3,NA,0.02881236823612087
2020-10-21,US_ME,1,2,1,3,1,1,2,1,1,0,3,2,0,0,2,NA,0.0058997050147492625
2020-10-21,US_MI,2,1,1,3,1,1,1,1,1,NA,3,1,NA,NA,3,NA,0.05338715638058959
2020-10-21,US_MN,2,1,1,3,0,1,1,1,1,0,3,1,0,0,2,NA,0.06472491909385113
2020-10-21,US_MO,2,1,2,3,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.041200238457971786
2020-10-21,US_MS,1,1,1,4,0,1,1,0,1,NA,1,1,NA,NA,3,NA,1
2020-10-21,US_MT,1,1,1,3,0,2,1,0,1,NA,3,2,NA,NA,3,NA,0.20820719811638075
2020-10-21,US_NC,2,2,1,3,1,1,1,1,2,NA,2,1,NA,NA,4,NA,0.110943805336385
2020-10-21,US_ND,2,1,2,2,0,1,1,0,1,NA,2,2,NA,NA,3,NA,0.08497798075354754
2020-10-21,US_NE,1,1,1,1,1,1,1,1,1,NA,2,2,NA,NA,2,NA,0.047718845719813
2020-10-21,US_NH,2,1,1,0,0,1,1,0,1,NA,3,2,NA,NA,2,NA,0.009505500373811813
2020-10-21,US_NJ,2,2,1,3,0,1,1,1,2,NA,3,2,0,0,3,NA,0.04471712380559566
2020-10-21,US_NM,2,2,2,4,2,1,2,1,1,NA,3,1,NA,NA,3,NA,0.10767814882987116
2020-10-21,US_NV,2,1,1,2,0,1,1,1,1,NA,2,1,NA,NA,3,NA,0.06020245071923282
2020-10-21,US_NY,2,3,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.016235405364254864
2020-10-21,US_OH,2,1,1,4,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.07562488013808093
2020-10-21,US_OK,2,1,1,2,0,1,1,0,1,NA,3,1,NA,NA,3,NA,0.11654034774855104
2020-10-21,US_OR,2,2,2,4,0,1,1,1,2,0,2,2,0,0,3,NA,0.025901242047864283
2020-10-21,US_PA,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.04922789926417245
2020-10-21,US_RI,2,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,3,NA,0.03580060422960725
2020-10-21,US_SC,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.06340353709547222
2020-10-21,US_SD,1,1,1,0,0,1,1,0,1,0,2,1,0,0,2,NA,0.16170798898071626
2020-10-21,US_TN,2,1,2,3,1,1,1,0,1,0,3,1,0,0,3,NA,0.11931285788651744
2020-10-21,US_TX,1,2,2,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.06139142414327536
2020-10-21,US_UT,2,1,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.11505022368532118
2020-10-21,US_VA,2,1,1,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.051424530208122855
2020-10-21,US_VT,2,1,2,3,0,1,2,2,1,NA,3,2,NA,NA,3,NA,0.009510223490252021
2020-10-21,US_WA,2,2,2,4,1,1,1,1,2,40000000,2,1,0,0,3,NA,0.10802176999526739
2020-10-21,US_WI,2,1,1,4,1,1,1,1,1,0,3,2,0,0,3,NA,0.32003227462774153
2020-10-21,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.04456882255389718
2020-10-21,US_WY,1,1,1,2,2,1,1,0,1,NA,3,2,NA,NA,2,NA,0.0750232991612302
2020-10-22,US_AK,3,1,1,3,0,1,2,1,2,NA,3,2,NA,NA,3,NA,0.029861529199277544
2020-10-22,US_AL,2,1,1,0,0,1,1,1,1,0,3,2,0,0,3,NA,0.19380925822643613
2020-10-22,US_AR,1,2,1,3,1,1,1,1,1,NA,3,2,NA,NA,3,NA,0.09403849162885307
2020-10-22,US_AZ,2,2,1,3,0,1,1,2,1,0,3,2,0,0,3,NA,0.03365042824740174
2020-10-22,US_CA,3,2,2,3,0,1,1,2,2,NA,3,2,NA,NA,3,NA,0.09356858801481008
2020-10-22,US_CO,2,2,1,4,1,1,1,1,2,NA,2,2,NA,NA,3,NA,0.0622252435984591
2020-10-22,US_CT,2,2,1,3,1,1,2,1,2,NA,3,2,NA,NA,3,NA,0.015713033679729562
2020-10-22,US_DC,2,2,2,3,0,1,2,0,2,0,2,2,0,0,3,NA,0.02406417112299465
2020-10-22,US_DE,2,2,1,2,0,1,1,1,2,NA,3,2,NA,NA,3,NA,0.14105793450881612
2020-10-22,US_FL,1,1,1,0,1,2,1,0,1,0,2,1,0,0,3,NA,0.03859032827971568
2020-10-22,US_GA,2,1,2,3,0,2,1,0,2,0,3,1,0,0,2,NA,0.061090386392415895
2020-10-22,US_HI,2,2,2,4,1,2,2,1,2,25000000,3,2,0,0,3,NA,0.017787017787017786
2020-10-22,US_IA,2,1,1,0,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.2505237430167598
2020-10-22,US_ID,1,2,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.41964285714285715
2020-10-22,US_IL,2,1,1,3,0,1,2,1,1,NA,3,1,NA,NA,4,NA,0.06102967509292762
2020-10-22,US_IN,2,1,1,0,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.0781571369806664
2020-10-22,US_KY,2,1,1,4,2,1,1,0,1,0,3,2,0,0,3,NA,0.044733589673166714
2020-10-22,US_LA,2,2,2,3,1,1,1,1,1,NA,2,1,NA,NA,3,NA,0.03907673618141324
2020-10-22,US_MA,2,2,1,3,1,1,1,0,1,115000000,3,2,0,0,4,NA,0.01404810370687808
2020-10-22,US_MD,1,1,2,3,0,1,1,0,2,250000000,3,2,0,0,3,NA,0.024419101455943733
2020-10-22,US_ME,1,2,1,3,1,1,2,1,1,0,3,2,0,0,2,NA,0.005735544876763293
2020-10-22,US_MI,2,1,1,3,1,1,1,1,1,NA,3,1,NA,NA,3,NA,0.04570338420703384
2020-10-22,US_MN,2,1,1,3,0,1,1,1,1,0,3,1,0,0,2,NA,0.06215409118056938
2020-10-22,US_MO,2,1,2,3,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.09448578126592601
2020-10-22,US_MS,1,1,1,4,0,1,1,0,1,NA,1,1,NA,NA,3,NA,1
2020-10-22,US_MT,1,1,1,3,0,2,1,0,1,NA,3,2,NA,NA,3,NA,0.1912613355317395
2020-10-22,US_NC,2,2,1,3,1,1,1,1,2,NA,2,1,NA,NA,4,NA,0.06908860613737118
2020-10-22,US_ND,2,1,2,2,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.13396395244791
2020-10-22,US_NE,1,1,1,1,1,1,1,1,1,NA,2,2,NA,NA,2,NA,0.06468556626852785
2020-10-22,US_NH,2,1,1,0,0,1,1,0,1,NA,3,2,NA,NA,2,NA,0.009497964721845319
2020-10-22,US_NJ,2,2,1,3,0,1,1,1,2,NA,3,2,0,0,3,NA,0.04275857984661396
2020-10-22,US_NM,2,2,2,4,2,1,2,1,1,NA,3,1,NA,NA,3,NA,0.05983910331736419
2020-10-22,US_NV,2,1,1,2,0,1,1,1,1,NA,2,1,NA,NA,3,NA,0.0789
2020-10-22,US_NY,2,3,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.012028875211502796
2020-10-22,US_OH,2,1,1,4,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.05673841834347216
2020-10-22,US_OK,2,1,1,2,0,1,1,0,1,NA,3,1,NA,NA,3,NA,0.12656456503148567
2020-10-22,US_OR,2,2,2,4,0,1,1,1,2,0,2,2,0,0,3,NA,0.026663192635052978
2020-10-22,US_PA,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.05229536870389617
2020-10-22,US_RI,2,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,3,NA,0.027447552447552447
2020-10-22,US_SC,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.07138336919377294
2020-10-22,US_SD,1,1,1,0,0,1,1,0,1,0,2,1,0,0,2,NA,0.32860520094562645
2020-10-22,US_TN,2,1,2,3,1,1,1,0,1,0,3,1,0,0,3,NA,0.10320823244552058
2020-10-22,US_TX,1,2,2,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.07540749614487618
2020-10-22,US_UT,2,1,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.12141957821844507
2020-10-22,US_VA,2,1,1,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.06672678088367899
2020-10-22,US_VT,2,1,2,3,0,1,2,2,1,NA,3,2,NA,NA,3,NA,0.003147128245476003
2020-10-22,US_WA,2,2,2,4,1,1,1,1,2,0,2,1,0,0,3,NA,0.03879146418761885
2020-10-22,US_WI,2,1,1,4,1,1,1,1,1,0,3,2,0,0,3,NA,0.08887366334695476
2020-10-22,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.03822937625754527
2020-10-22,US_WY,1,1,1,2,2,1,1,0,1,NA,3,2,NA,NA,2,NA,0.060639964197807115
2020-10-23,US_AK,3,1,1,3,0,1,2,1,2,NA,3,2,NA,NA,3,NA,0.04177423140107956
2020-10-23,US_AL,2,1,1,0,0,1,1,1,1,0,3,1,0,0,3,NA,0.42432253800396563
2020-10-23,US_AR,1,2,1,3,1,1,1,1,1,NA,3,2,NA,NA,3,NA,0.11172390741204981
2020-10-23,US_AZ,2,2,1,3,0,1,1,2,1,0,3,2,0,0,3,NA,0.039267752967209815
2020-10-23,US_CA,3,2,2,3,0,1,1,2,2,NA,3,2,NA,NA,3,NA,0.04774218417481108
2020-10-23,US_CO,2,2,1,4,1,1,1,1,2,NA,2,2,NA,NA,3,NA,0.05241497126883057
2020-10-23,US_CT,2,2,1,3,1,1,2,1,2,NA,3,2,NA,NA,3,NA,0.02040264423076923
2020-10-23,US_DC,2,2,2,3,0,1,2,0,2,0,2,2,0,0,3,NA,0.015352959797404243
2020-10-23,US_DE,2,2,1,2,0,1,1,1,2,NA,3,2,NA,NA,3,NA,0.1515729265967588
2020-10-23,US_FL,1,1,1,0,1,2,1,0,1,0,2,1,0,0,3,NA,0.048118777744257206
2020-10-23,US_GA,2,1,2,3,0,2,1,0,2,0,3,1,0,0,2,NA,0.05547656464366784
2020-10-23,US_HI,2,2,2,4,1,2,2,1,2,NA,3,2,0,0,3,NA,0.024643633727953612
2020-10-23,US_IA,2,1,1,0,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.2669373797820047
2020-10-23,US_ID,1,2,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.3318197694725812
2020-10-23,US_IL,2,1,1,3,0,1,2,1,1,NA,3,1,NA,NA,4,NA,0.06078583933086948
2020-10-23,US_IN,2,1,1,0,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.07892632050420706
2020-10-23,US_KS,2,1,1,3,1,1,1,1,1,NA,3,1,NA,NA,3,NA,0.16497721566074583
2020-10-23,US_KY,2,1,1,4,2,1,1,0,1,0,3,2,0,0,3,NA,0.07737078171721487
2020-10-23,US_LA,2,2,2,3,1,1,1,1,1,NA,2,1,NA,NA,3,NA,0.034814224524355016
2020-10-23,US_MA,2,2,1,3,1,1,1,0,1,0,3,2,0,0,4,NA,0.01444345455036311
2020-10-23,US_MD,1,1,2,3,0,1,1,0,2,0,3,2,0,0,3,NA,0.021926582902192657
2020-10-23,US_ME,1,2,1,3,1,1,2,1,1,0,3,2,0,0,2,NA,0.0045222465353756385
2020-10-23,US_MI,2,1,1,3,1,1,1,1,1,NA,3,1,NA,NA,3,NA,0.0351661195235558
2020-10-23,US_MN,2,1,1,3,0,1,1,1,1,0,3,1,0,0,2,NA,0.06472724521449648
2020-10-23,US_MO,2,1,2,3,0,1,1,0,1,NA,3,1,NA,NA,3,NA,0.10455516425148663
2020-10-23,US_MS,1,1,1,4,0,1,1,0,1,NA,1,1,NA,NA,3,NA,1
2020-10-23,US_MT,1,1,1,3,0,2,1,0,1,NA,3,1,NA,NA,3,NA,0.10583762570517537
2020-10-23,US_NC,2,2,1,3,1,1,1,1,2,NA,2,1,NA,NA,4,NA,0.06038104977657233
2020-10-23,US_ND,2,1,2,2,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.110740328760351
2020-10-23,US_NE,1,1,1,1,1,1,1,1,1,NA,2,2,NA,NA,2,NA,0.09334097640202542
2020-10-23,US_NH,2,1,1,0,0,1,1,0,1,NA,3,2,NA,NA,2,NA,0.01797958250799939
2020-10-23,US_NJ,2,2,1,3,0,1,1,1,2,NA,3,2,0,0,3,NA,0.03235489506188027
2020-10-23,US_NM,2,2,2,4,2,1,2,1,1,NA,3,1,NA,NA,3,NA,0.07654344880975421
2020-10-23,US_NV,2,1,1,2,0,1,1,1,1,NA,2,1,NA,NA,3,NA,0.08420507509062662
2020-10-23,US_NY,2,3,2,4,1,1,2,2,2,0,3,2,0,0,3,NA,0.011568250558272325
2020-10-23,US_OH,2,1,1,4,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.05253056285726207
2020-10-23,US_OK,2,1,1,2,0,1,1,0,1,NA,3,1,NA,NA,3,NA,0.06709343236903831
2020-10-23,US_OR,2,2,2,4,0,1,1,1,2,0,2,2,0,0,3,NA,0.02727205172029427
2020-10-23,US_PA,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.054427274957076284
2020-10-23,US_RI,2,2,2,3,0,1,2,2,2,NA,3,2,NA,NA,3,NA,0.027795459367706343
2020-10-23,US_SC,2,1,1,4,0,1,1,1,1,0,3,2,0,0,4,NA,0.05862258953168044
2020-10-23,US_SD,1,3,2,0,0,1,1,0,1,0,2,1,0,0,2,NA,0.2726017943409248
2020-10-23,US_TN,2,1,2,3,1,1,1,0,1,0,3,1,0,0,3,NA,0.08621225524182945
2020-10-23,US_TX,1,2,2,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.08308571098866226
2020-10-23,US_UT,2,1,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.15867875647668395
2020-10-23,US_VA,2,1,1,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.057948239453911504
2020-10-23,US_VT,2,1,2,3,0,1,2,2,1,NA,3,2,NA,NA,3,NA,0.0033307427556345066
2020-10-23,US_WA,2,2,2,4,1,1,1,1,2,2000000,2,1,0,0,3,NA,0.03960246191100797
2020-10-23,US_WI,2,1,1,4,1,1,1,1,1,0,3,2,0,0,3,NA,0.11480355067626041
2020-10-23,US_WV,2,1,2,3,0,1,1,1,1,0,3,2,0,0,2,NA,0.06644188813962713
2020-10-23,US_WY,1,1,1,2,2,1,1,0,1,NA,3,2,NA,NA,2,NA,0.10847975553857907
2020-10-24,US_AK,3,1,1,3,0,1,2,1,2,NA,3,2,NA,NA,3,NA,0.11836080586080586
2020-10-24,US_AL,2,1,1,0,0,1,1,1,1,0,3,1,0,0,3,NA,0.38720262510254305
2020-10-24,US_AR,1,2,1,3,1,1,1,1,1,NA,3,2,NA,NA,3,NA,0.09451146440840456
2020-10-24,US_AZ,2,2,1,3,0,1,1,2,1,0,3,2,0,0,3,NA,0.0393962197335222
2020-10-24,US_CA,3,2,2,3,0,1,1,2,2,NA,3,2,NA,NA,3,NA,0.041458144670574966
2020-10-24,US_CO,2,2,1,4,1,1,1,1,2,NA,2,2,NA,NA,3,NA,0.06577432354634427
2020-10-24,US_DC,2,2,2,3,0,1,2,0,2,0,2,2,0,0,3,NA,0.010517241379310345
2020-10-24,US_DE,2,2,1,2,0,1,1,1,2,NA,3,2,NA,NA,3,NA,0.12988384371700107
2020-10-24,US_FL,1,1,1,0,1,2,1,0,1,0,2,1,0,0,3,NA,0.019762124117095357
2020-10-24,US_GA,2,1,2,3,0,2,1,0,2,0,3,1,0,0,2,NA,0.09985395142532591
2020-10-24,US_HI,2,2,2,4,1,2,2,1,2,NA,3,2,0,0,3,NA,0.028907701837703904
2020-10-24,US_IA,2,1,1,0,0,1,1,2,2,NA,2,1,NA,NA,3,NA,0.2534775888717156
2020-10-24,US_ID,1,2,1,4,0,1,1,0,1,NA,2,1,NA,NA,3,NA,0.35778592864288095
2020-10-24,US_IL,2,1,1,3,0,1,2,1,1,NA,3,1,NA,NA,4,NA,0.07376941221547709
2020-10-24,US_IN,2,1,1,0,0,1,1,1,1,NA,3,2,NA,NA,3,NA,0.0708726567550097
2020-10-24,US_KY,2,1,1,4,2,1,1,0,1,0,3,2,0,0,3,NA,0.07713204186150079
2020-10-24,US_MA,2,2,1,3,1,1,1,0,1,0,3,2,0,0,4,NA,0.017180560117678982
2020-10-24,US_MD,1,1,2,3,0,1,1,0,2,0,3,2,0,0,3,NA,0.024484773915718242
2020-10-24,US_ME,1,2,1,3,1,1,2,1,1,0,3,2,0,0,2,NA,0.006596513271556463
2020-10-24,US_MI,2,1,1,3,1,1,1,1,1,NA,3,1,NA,NA,3,NA,0.0652421812199727
2020-10-24,US_MN,2,1,1,3,0,1,1,1,1,0,3,1,0,0,2,NA,0.0655447555491078
2020-10-24,US_MO,2,1,2,3,0,1,1,0,1,NA,3,1,NA,NA,3,NA,0.11924805884756845
2020-10-24,US_MS,1,1,1,4,0,1,1,0,1,NA,1,1,NA,NA,3,NA,1
