date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,sev_day,dir
2020-09-12,US_IL,-16,0,52,-23,-9,1717.7142857142858,1
2020-09-12,US_IN,-5,1,245,9,-8,921.2857142857143,1
2020-09-12,US_KY,-11,3,174,5,-9,702.1428571428571,1
2020-09-12,US_MA,-14,-7,148,-29,-12,347.2857142857143,1
2020-09-12,US_MD,-15,-3,172,-25,-11,572.2857142857143,1
2020-09-12,US_ME,1,10,222,24,-5,29.285714285714285,1
2020-09-12,US_MI,-11,-1,226,-8,-3,977.1428571428571,1
2020-09-12,US_MN,-14,-3,88,-30,-6,534.7142857142857,1
2020-09-12,US_MO,-10,2,133,-4,-8,1469,1
2020-09-12,US_MS,-10,-4,38,9,-15,449.14285714285717,1
2020-09-12,US_MT,3,19,180,35,-8,123.28571428571429,1
2020-09-12,US_NC,-15,-3,70,-20,-13,1178.857142857143,1
2020-09-12,US_ND,-9,-1,196,0,-7,313,1
2020-09-12,US_NE,-7,0,166,13,-7,381,1
2020-09-12,US_NH,-3,4,221,5,-5,35.57142857142857,1
2020-09-12,US_NJ,-13,0,212,-21,-9,441.42857142857144,1
2020-09-12,US_NM,-18,-6,37,-9,-16,106,1
2020-09-12,US_NV,-19,-5,-17,-25,-22,276.57142857142856,1
2020-09-12,US_NY,-19,-3,107,-31,-14,733.7142857142857,1
2020-09-12,US_OH,-10,-1,257,5,-7,1070.4285714285713,1
2020-09-12,US_OK,-12,0,77,3,-11,894.4285714285714,1
2020-09-12,US_OR,-32,-9,5,-30,-20,184.85714285714286,1
2020-09-12,US_PA,-13,-3,176,-16,-11,836.4285714285714,1
2020-09-12,US_RI,-7,-4,342,-28,-10,94,1
2020-09-12,US_SC,-10,-1,59,-5,-12,1060.5714285714287,1
2020-09-12,US_SD,1,18,220,20,-8,227.28571428571428,1
2020-09-12,US_TN,-11,-1,106,-4,-9,1353.857142857143,1
2020-09-12,US_TX,-17,-7,16,-20,-14,3534.285714285714,1
2020-09-12,US_UT,-14,2,155,-3,-10,520.1428571428571,1
2020-09-12,US_VA,-16,-2,104,-19,-12,1015.2857142857143,1
2020-09-12,US_VT,-11,-1,197,-21,-11,7.142857142857143,1
2020-09-12,US_WA,-29,-10,17,-32,-17,378.42857142857144,0
2020-09-12,US_WI,-12,5,116,-9,-4,1323,1
2020-09-12,US_WV,-11,1,135,15,-11,187.85714285714286,1
2020-09-12,US_WY,4,17,275,43,-8,47.857142857142854,0
2020-09-13,US_AK,9,9,193,5,-6,75.57142857142857,0
2020-09-13,US_AL,-13,-2,39,-2,-18,952.8571428571429,1
2020-09-13,US_AR,-8,2,85,-2,-14,627.2857142857143,0
2020-09-13,US_AZ,-22,-15,-11,-26,-17,480.85714285714283,1
2020-09-13,US_CA,-29,-12,-15,-38,-19,3333.714285714286,0
2020-09-13,US_CO,-12,-2,80,-23,-10,395.14285714285717,1
2020-09-13,US_DE,-7,0,109,-15,-11,104.14285714285714,0
2020-09-13,US_FL,-27,-18,-42,-46,-23,2842,1
2020-09-13,US_GA,-16,-8,47,-32,-19,1681.2857142857142,1
2020-09-13,US_HI,-49,-29,-52,-70,-36,117.42857142857143,0
2020-09-13,US_IA,4,20,214,7,-5,653.8571428571429,1
2020-09-13,US_ID,7,11,175,25,-14,261.2857142857143,1
2020-09-13,US_IL,-12,-2,177,-22,-10,1804,1
2020-09-13,US_IN,-5,1,201,8,-11,903.4285714285714,0
2020-09-13,US_LA,-17,6,-7,-15,-18,790.8571428571429,1
2020-09-13,US_MA,-14,-9,101,-37,-12,365.14285714285717,1
2020-09-13,US_MD,-15,-6,148,-29,-14,616.1428571428571,1
2020-09-13,US_ME,11,17,221,37,-1,29.571428571428573,1
2020-09-13,US_MN,-10,-4,181,-31,-7,563.5714285714286,1
2020-09-13,US_MO,-3,3,119,-5,-11,1444.5714285714287,0
2020-09-13,US_MS,-9,0,24,8,-19,489.85714285714283,1
2020-09-13,US_MT,8,19,151,41,-8,137.57142857142858,1
2020-09-13,US_NC,-13,-2,62,-21,-15,1213.142857142857,1
2020-09-13,US_ND,-4,-1,156,0,-10,317.14285714285717,1
2020-09-13,US_NE,-3,2,169,9,-8,356.14285714285717,0
2020-09-13,US_NH,-1,2,152,0,-5,37.57142857142857,1
2020-09-13,US_NJ,-16,-5,161,-28,-12,449.14285714285717,1
2020-09-13,US_NM,-16,-7,34,-8,-16,110.42857142857143,1
2020-09-13,US_NV,-18,-8,-10,-30,-23,284.2857142857143,1
2020-09-13,US_NY,-21,-8,73,-35,-16,744.5714285714286,1
2020-09-13,US_OH,-11,-3,171,-5,-11,1079,1
2020-09-13,US_OK,-9,-1,56,2,-11,907.8571428571429,1
2020-09-13,US_OR,-28,-12,-15,-32,-23,186.71428571428572,1
2020-09-13,US_PA,-11,-5,131,-21,-13,814.2857142857143,0
2020-09-13,US_RI,-6,-6,195,-31,-6,97.42857142857143,1
2020-09-13,US_SC,-8,-1,44,6,-16,1206.142857142857,1
2020-09-13,US_SD,12,27,327,30,-4,245.71428571428572,1
2020-09-13,US_TN,-12,-3,49,-12,-18,1500,1
2020-09-13,US_TX,-16,-9,-2,-24,-16,3409.1428571428573,0
2020-09-13,US_UT,-3,7,130,-11,-21,582,1
2020-09-13,US_VA,-15,-5,97,-24,-15,1010,0
2020-09-13,US_VT,-10,2,108,-36,-12,6.714285714285714,0
2020-09-13,US_WA,-22,-12,-8,-33,-18,420.14285714285717,1
2020-09-13,US_WI,-8,1,229,-2,-5,1407.142857142857,1
2020-09-13,US_WV,-8,2,84,14,-13,198.28571428571428,1
2020-09-13,US_WY,9,17,236,35,-10,59.285714285714285,1
2020-09-14,US_AK,4,5,130,-8,-21,78.14285714285714,1
2020-09-14,US_AL,-9,4,31,-6,-25,884.5714285714286,0
2020-09-14,US_AR,-5,-2,65,-4,-24,683.5714285714286,1
2020-09-14,US_AZ,-21,-15,-11,-29,-37,665.4285714285714,1
2020-09-14,US_CA,-27,-12,-13,-43,-39,3377.1428571428573,1
2020-09-14,US_CO,-12,-3,90,-27,-31,422.85714285714283,1
2020-09-14,US_CT,-8,-6,76,-26,-30,229.14285714285714,0
2020-09-14,US_DE,-4,-1,78,-25,-33,109.85714285714286,1
2020-09-14,US_FL,-24,-16,-30,-41,-31,2774.285714285714,0
2020-09-14,US_GA,-14,-7,34,-32,-30,1682.857142857143,1
2020-09-14,US_HI,-46,-30,-57,-62,-39,118,1
2020-09-14,US_IA,0,12,154,-5,-23,660.4285714285714,1
2020-09-14,US_ID,2,9,153,10,-21,254.71428571428572,0
2020-09-14,US_IL,-14,-5,72,-37,-33,1818.7142857142858,1
2020-09-14,US_IN,-4,-3,101,-3,-23,914.7142857142857,1
2020-09-14,US_KS,-9,-8,98,1,-25,1248.4285714285713,1
2020-09-14,US_KY,-10,-2,71,-7,-27,694.7142857142857,0
2020-09-14,US_LA,-16,-3,-5,-20,-29,636.1428571428571,0
2020-09-14,US_MA,-11,-7,78,-49,-39,368.85714285714283,1
2020-09-14,US_MD,-15,-9,62,-41,-40,634.4285714285714,1
2020-09-14,US_ME,8,14,185,8,-24,28.857142857142858,0
2020-09-14,US_MI,-7,-3,149,-21,-30,979.8571428571429,1
2020-09-14,US_MN,-7,-4,139,-37,-34,639,1
2020-09-14,US_MO,-6,0,81,-16,-27,1534.7142857142858,1
2020-09-14,US_MS,-3,7,26,7,-21,516.1428571428571,1
2020-09-14,US_MT,10,17,167,32,-17,140.57142857142858,1
2020-09-14,US_NC,-13,-2,65,-25,-30,1260.2857142857142,1
2020-09-14,US_ND,-1,-5,135,-3,-22,325.2857142857143,1
2020-09-14,US_NE,-1,0,128,0,-22,357.42857142857144,1
2020-09-14,US_NH,2,6,185,-10,-27,36.285714285714285,0
2020-09-14,US_NJ,-15,-5,98,-41,-38,470,1
2020-09-14,US_NM,-14,-7,29,-13,-32,110,0
2020-09-14,US_NV,-18,-9,-16,-29,-33,292.7142857142857,1
2020-09-14,US_NY,-21,-8,37,-44,-37,764.4285714285714,1
2020-09-14,US_OH,-8,-3,114,-9,-27,1071.2857142857142,0
2020-09-14,US_OK,-7,-2,43,-5,-24,945.4285714285714,1
2020-09-14,US_OR,-19,-7,20,-37,-42,197,1
2020-09-14,US_PA,-12,-5,72,-32,-33,863.7142857142857,1
2020-09-14,US_RI,-3,-4,213,-44,-32,100.85714285714286,1
2020-09-14,US_SC,-8,-3,43,-8,-24,1276.5714285714287,1
2020-09-14,US_SD,6,18,265,24,-17,264.57142857142856,1
2020-09-14,US_TN,-7,-3,69,-12,-25,1414.7142857142858,0
2020-09-14,US_TX,-17,-12,1,-27,-33,3361.4285714285716,0
2020-09-14,US_UT,-8,4,116,-22,-30,662.7142857142857,1
2020-09-14,US_VA,-15,-6,61,-35,-34,990.7142857142857,0
2020-09-14,US_VT,-3,0,123,-23,-27,6.714285714285714,1
2020-09-14,US_WA,-18,-8,9,-42,-41,408.42857142857144,0
2020-09-14,US_WI,-11,0,144,-14,-26,1484.5714285714287,1
2020-09-14,US_WV,-8,-1,62,3,-24,201.85714285714286,1
2020-09-14,US_WY,8,20,264,33,-18,64.71428571428571,1
2020-09-15,US_AK,2,4,97,-10,-21,76.85714285714286,0
2020-09-15,US_AL,-18,-6,11,-17,-30,880,0
2020-09-15,US_AR,-4,2,96,-2,-23,685.7142857142857,1
2020-09-15,US_AZ,-20,-12,-10,-28,-37,774.1428571428571,1
2020-09-15,US_CA,-27,-10,-5,-42,-39,3405.285714285714,1
2020-09-15,US_CO,-12,-1,70,-31,-34,465.42857142857144,1
2020-09-15,US_CT,-9,-5,67,-25,-31,236.57142857142858,1
2020-09-15,US_DE,1,4,100,-25,-32,102.71428571428571,0
2020-09-15,US_FL,-24,-15,-29,-42,-32,2831.285714285714,1
2020-09-15,US_GA,-11,-3,19,-34,-31,1708,1
2020-09-15,US_HI,-45,-27,-56,-62,-39,116.57142857142857,0
2020-09-15,US_IA,-1,12,149,-5,-25,725.4285714285714,1
2020-09-15,US_ID,1,11,154,10,-25,267.42857142857144,1
2020-09-15,US_IL,-10,-4,89,-35,-33,1806,0
2020-09-15,US_IN,-3,1,127,-1,-23,882.5714285714286,0
2020-09-15,US_KY,-7,4,101,-3,-27,689.4285714285714,0
2020-09-15,US_LA,-17,-9,-12,-27,-37,709.7142857142857,1
2020-09-15,US_MA,-10,-5,63,-49,-39,370.85714285714283,1
2020-09-15,US_MD,-11,-4,93,-39,-40,619.7142857142857,0
2020-09-15,US_ME,5,12,192,6,-24,30.428571428571427,1
2020-09-15,US_MI,-4,-1,156,-20,-30,950.5714285714286,0
2020-09-15,US_MN,-6,-3,147,-39,-34,727.2857142857143,1
2020-09-15,US_MO,-5,0,103,-13,-28,1567,1
2020-09-15,US_MS,-16,-8,17,-5,-32,558.8571428571429,1
2020-09-15,US_MT,8,17,173,21,-19,155.14285714285714,1
2020-09-15,US_NC,-10,0,79,-24,-30,1247.5714285714287,0
2020-09-15,US_ND,-2,-6,113,1,-23,363,1
2020-09-15,US_NE,-2,0,135,0,-22,364,1
2020-09-15,US_NH,2,8,172,-9,-26,33.42857142857143,0
2020-09-15,US_NJ,-14,-1,92,-40,-38,473.85714285714283,1
2020-09-15,US_NM,-13,-7,28,-10,-32,112.42857142857143,1
2020-09-15,US_NV,-16,-6,-17,-31,-33,327.14285714285717,1
2020-09-15,US_NY,-20,-5,38,-42,-36,751.5714285714286,0
2020-09-15,US_OH,-6,-1,141,-8,-26,1038.5714285714287,0
2020-09-15,US_OK,-5,0,67,-1,-24,989.2857142857143,1
2020-09-15,US_OR,-18,-4,26,-36,-41,241.14285714285714,1
2020-09-15,US_PA,-8,-2,83,-32,-32,828.2857142857143,0
2020-09-15,US_RI,-4,-2,176,-43,-32,102.14285714285714,1
2020-09-15,US_SD,7,17,243,20,-20,279.7142857142857,1
2020-09-15,US_TN,-5,1,88,-13,-25,1519.7142857142858,1
2020-09-15,US_TX,-15,-9,7,-27,-34,3431.4285714285716,1
2020-09-15,US_UT,-8,5,139,-25,-31,728.5714285714286,1
2020-09-15,US_VA,-12,-2,89,-34,-36,1008.8571428571429,1
2020-09-15,US_VT,-5,2,135,-17,-27,5.857142857142857,0
2020-09-15,US_WA,-17,-5,29,-42,-42,399.14285714285717,0
2020-09-15,US_WI,-10,1,178,-12,-27,1647,1
2020-09-15,US_WV,-3,3,69,2,-24,215.57142857142858,1
2020-09-15,US_WY,9,21,247,30,-18,69,1
2020-09-16,US_AK,2,5,99,-10,-22,83.42857142857143,1
2020-09-16,US_AL,-27,-21,0,-25,-38,931.1428571428571,1
2020-09-16,US_AZ,-21,-15,-13,-28,-37,774.7142857142857,1
2020-09-16,US_CA,-28,-13,-5,-43,-40,3353.8571428571427,0
2020-09-16,US_CO,-12,-5,77,-30,-36,492.7142857142857,1
2020-09-16,US_CT,-10,-7,70,-26,-33,275.85714285714283,1
2020-09-16,US_DE,-5,-3,91,-23,-33,100.71428571428571,0
2020-09-16,US_FL,-26,-19,-23,-43,-34,2851.4285714285716,1
2020-09-16,US_GA,-16,-12,-8,-36,-33,1730.857142857143,1
2020-09-16,US_HI,-46,-28,-52,-63,-40,111.85714285714286,0
2020-09-16,US_IA,0,12,155,1,-24,764.5714285714286,1
2020-09-16,US_ID,1,7,135,8,-25,287,1
2020-09-16,US_IL,-10,-4,84,-33,-34,1864.2857142857142,1
2020-09-16,US_IN,-3,-3,128,-2,-24,885.4285714285714,1
2020-09-16,US_KS,-5,-4,117,4,-26,1187.4285714285713,0
2020-09-16,US_KY,-9,1,98,-5,-28,696,1
2020-09-16,US_LA,-12,-6,9,-13,-27,735.5714285714286,1
2020-09-16,US_MA,-13,-8,68,-49,-41,377.2857142857143,1
2020-09-16,US_MD,-12,-7,87,-39,-41,601.5714285714286,0
2020-09-16,US_ME,4,8,172,8,-25,28.714285714285715,0
2020-09-16,US_MI,-4,-3,170,-19,-31,833.7142857142857,0
2020-09-16,US_MN,-6,-4,139,-36,-35,733.2857142857143,1
2020-09-16,US_MO,0,0,67,-9,-27,1483.142857142857,0
2020-09-16,US_MS,-7,-8,24,0,-27,534.8571428571429,0
2020-09-16,US_MT,6,12,155,21,-20,176.85714285714286,1
2020-09-16,US_NC,-12,-4,59,-24,-31,1215.4285714285713,0
2020-09-16,US_ND,-3,-7,120,2,-23,350.42857142857144,0
2020-09-16,US_NE,-3,-1,108,0,-23,363.7142857142857,0
2020-09-16,US_NH,0,2,164,-10,-28,29.571428571428573,0
2020-09-16,US_NJ,-15,-4,103,-40,-39,474.7142857142857,1
2020-09-16,US_NM,-14,-10,22,-12,-33,121.57142857142857,1
2020-09-16,US_NV,-18,-8,-16,-32,-34,314.14285714285717,0
2020-09-16,US_NY,-21,-7,44,-43,-37,771.1428571428571,1
2020-09-16,US_OH,-5,-3,142,-8,-28,997,0
2020-09-16,US_OK,-3,1,69,0,-24,1020.7142857142857,1
2020-09-16,US_OR,-17,-5,35,-34,-40,247.71428571428572,1
2020-09-16,US_PA,-10,-4,82,-31,-33,862.8571428571429,1
2020-09-16,US_RI,-6,-5,162,-44,-33,114.14285714285714,1
2020-09-16,US_SC,-9,-6,14,-10,-27,1057.7142857142858,0
2020-09-16,US_SD,4,16,229,17,-21,286.7142857142857,1
2020-09-16,US_TN,-7,-1,81,-15,-26,1506.857142857143,0
2020-09-16,US_TX,-15,-9,7,-26,-33,3364,0
2020-09-16,US_UT,-8,2,133,-23,-32,800.7142857142857,1
2020-09-16,US_VA,-13,-4,74,-32,-37,959.2857142857143,0
2020-09-16,US_VT,-5,1,129,-21,-30,5.142857142857143,0
2020-09-16,US_WA,-17,-7,38,-42,-42,407.7142857142857,1
2020-09-16,US_WI,-9,-1,177,-11,-28,1786,1
2020-09-16,US_WV,-6,-3,69,4,-25,193.28571428571428,0
2020-09-16,US_WY,4,13,246,27,-21,69,1
2020-09-17,US_AK,-3,1,87,-11,-23,82.85714285714286,0
2020-09-17,US_AL,-14,-3,22,-7,-31,886.7142857142857,0
2020-09-17,US_AR,-5,-1,106,-5,-24,673.4285714285714,0
2020-09-17,US_AZ,-21,-15,-10,-27,-37,786.5714285714286,1
2020-09-17,US_CA,-28,-12,-8,-42,-40,3416.5714285714284,1
2020-09-17,US_CO,-12,-3,87,-28,-36,504.7142857142857,1
2020-09-17,US_CT,-9,-5,70,-23,-31,262,0
2020-09-17,US_DE,-7,-2,65,-25,-34,100.57142857142857,0
2020-09-17,US_FL,-24,-16,-24,-39,-33,2831,0
2020-09-17,US_GA,-17,-10,-20,-36,-34,1691.5714285714287,0
2020-09-17,US_HI,-47,-28,-57,-63,-41,109,0
2020-09-17,US_IA,-2,6,162,-1,-26,741.2857142857143,0
2020-09-17,US_ID,0,7,150,6,-26,297.14285714285717,1
2020-09-17,US_IL,-12,-1,76,-35,-33,1855.7142857142858,0
2020-09-17,US_IN,-3,0,124,0,-24,814.4285714285714,0
2020-09-17,US_KY,-9,1,90,-7,-28,648,0
2020-09-17,US_LA,-14,-5,1,-16,-27,587.2857142857143,0
2020-09-17,US_MA,-13,-5,76,-48,-39,387.7142857142857,1
2020-09-17,US_MD,-16,-9,55,-41,-41,578,0
2020-09-17,US_ME,1,9,175,13,-23,30.857142857142858,1
2020-09-17,US_MI,-4,-1,162,-16,-31,943.4285714285714,1
2020-09-17,US_MN,-10,-4,114,-38,-35,815.1428571428571,1
2020-09-17,US_MO,-7,0,97,-11,-27,1442.4285714285713,0
2020-09-17,US_MS,-6,-6,31,5,-20,526,0
2020-09-17,US_MT,5,11,150,22,-19,182.57142857142858,1
2020-09-17,US_NC,-21,-12,-12,-32,-33,1235,1
2020-09-17,US_ND,-1,-3,123,2,-24,339.42857142857144,0
2020-09-17,US_NE,-6,-3,114,5,-23,384.14285714285717,1
2020-09-17,US_NJ,-16,-3,94,-39,-39,498.2857142857143,1
2020-09-17,US_NM,-15,-9,34,-10,-34,116.85714285714286,0
2020-09-17,US_NV,-19,-9,-19,-32,-34,323.85714285714283,1
2020-09-17,US_NY,-21,-5,38,-43,-37,790.7142857142857,1
2020-09-17,US_OH,-6,-1,134,-7,-28,986.2857142857143,0
2020-09-17,US_OK,-6,1,67,-3,-25,1064.7142857142858,1
2020-09-17,US_OR,-19,-5,23,-33,-40,235,0
2020-09-17,US_PA,-9,-2,86,-29,-33,956.7142857142857,1
2020-09-17,US_RI,-5,-4,193,-44,-31,111.71428571428571,0
2020-09-17,US_SC,-18,-14,-13,-14,-29,991.4285714285714,0
2020-09-17,US_SD,5,13,225,23,-20,294,1
2020-09-17,US_TN,-7,-3,65,-12,-26,1670,1
2020-09-17,US_TX,-16,-11,16,-26,-34,3421.285714285714,1
2020-09-17,US_UT,-8,3,135,-20,-32,842.4285714285714,1
2020-09-17,US_VA,-20,-10,21,-36,-38,956.7142857142857,0
2020-09-17,US_VT,-9,0,101,-27,-27,4.857142857142857,0
2020-09-17,US_WA,-19,-6,34,-40,-42,385.57142857142856,0
2020-09-17,US_WI,-10,0,156,-11,-27,1801.857142857143,1
2020-09-17,US_WV,-7,-2,56,2,-24,193.57142857142858,1
2020-09-17,US_WY,4,16,244,33,-19,75,1
2020-09-18,US_AK,-2,0,98,-10,-24,84.85714285714286,1
2020-09-18,US_AL,-12,-6,29,-7,-27,903,1
2020-09-18,US_AR,-5,-2,116,-2,-23,688.8571428571429,1
2020-09-18,US_AZ,-21,-14,-13,-27,-36,789.4285714285714,1
2020-09-18,US_CA,-27,-11,-6,-41,-38,3473,1
2020-09-18,US_CO,-13,-3,75,-25,-35,528.5714285714286,1
2020-09-18,US_CT,-10,-7,65,-23,-30,202.85714285714286,0
2020-09-18,US_DE,-6,-3,62,-33,-32,101.42857142857143,1
2020-09-18,US_FL,-23,-14,-19,-39,-31,2726.1428571428573,0
2020-09-18,US_GA,-13,-9,49,-29,-30,1714.5714285714287,1
2020-09-18,US_HI,-45,-25,-52,-63,-38,104,0
2020-09-18,US_IA,3,11,180,3,-22,780.4285714285714,1
2020-09-18,US_ID,-3,5,133,5,-26,316,1
2020-09-18,US_IL,-13,-3,70,-31,-32,1870.5714285714287,1
2020-09-18,US_IN,-4,-4,143,1,-23,783.8571428571429,0
2020-09-18,US_KS,-3,-11,149,8,-22,1311.7142857142858,1
2020-09-18,US_KY,-10,0,116,-4,-28,716.1428571428571,1
2020-09-18,US_LA,-17,-7,-5,-19,-26,624.4285714285714,1
2020-09-18,US_MA,-17,-8,45,-46,-38,388,1
2020-09-18,US_MD,-15,-8,79,-38,-39,560.2857142857143,0
2020-09-18,US_ME,-1,6,171,9,-24,29,0
2020-09-18,US_MI,-11,-7,150,-16,-31,867.1428571428571,0
2020-09-18,US_MN,-9,-2,123,-34,-33,856.1428571428571,1
2020-09-18,US_MO,0,-3,127,-6,-17,1461.142857142857,1
2020-09-18,US_MT,1,12,138,21,-20,188.85714285714286,1
2020-09-18,US_NC,-12,-3,54,-24,-30,1228.5714285714287,0
2020-09-18,US_ND,-5,-4,125,2,-22,344,1
2020-09-18,US_NE,-1,2,130,8,-23,392.57142857142856,1
2020-09-18,US_NH,-5,3,161,-12,-26,28.714285714285715,0
2020-09-18,US_NJ,-17,-4,82,-38,-37,507.85714285714283,1
2020-09-18,US_NM,-16,-6,29,-12,-31,120.14285714285714,1
2020-09-18,US_NV,-18,-9,-18,-33,-33,317.42857142857144,0
2020-09-18,US_NY,-22,-6,29,-41,-36,789.2857142857143,0
2020-09-18,US_OH,-9,-5,157,-4,-27,954.4285714285714,0
2020-09-18,US_OK,-8,-5,60,1,-24,1097.857142857143,1
2020-09-18,US_PA,-12,-4,86,-29,-32,821.2857142857143,0
2020-09-18,US_RI,-9,-6,145,-43,-31,114.57142857142857,1
2020-09-18,US_SC,-9,-4,23,-7,-26,781.4285714285714,0
2020-09-18,US_SD,6,17,236,20,-18,295.42857142857144,1
2020-09-18,US_TN,-9,-4,86,-11,-26,1447.857142857143,0
2020-09-18,US_TX,-16,-9,6,-24,-32,3305.285714285714,0
2020-09-18,US_UT,-10,4,126,-20,-30,850.8571428571429,1
2020-09-18,US_VA,-15,-6,59,-32,-36,938.1428571428571,0
2020-09-18,US_VT,-10,-2,107,-27,-28,3.857142857142857,0
2020-09-18,US_WA,-21,-9,28,-40,-40,379.42857142857144,0
2020-09-18,US_WI,-11,-1,164,-7,-27,1870.142857142857,1
2020-09-18,US_WV,-11,-5,61,4,-23,193,0
2020-09-18,US_WY,0,16,224,44,-15,78.85714285714286,1
2020-09-19,US_AK,-2,7,127,3,-8,88.57142857142857,1
2020-09-19,US_AL,-12,-2,49,-1,-10,917.7142857142857,1
2020-09-19,US_AZ,-23,-12,-14,-25,-18,805.2857142857143,1
2020-09-19,US_CA,-27,-8,0,-34,-17,3501,1
2020-09-19,US_CO,-16,-2,71,-21,-14,564.8571428571429,1
2020-09-19,US_FL,-23,-14,-18,-42,-20,2764.1428571428573,1
2020-09-19,US_GA,-12,-6,66,-25,-13,1626.857142857143,0
2020-09-19,US_HI,-47,-25,-49,-69,-36,100.71428571428571,0
2020-09-19,US_IA,-3,17,234,5,-2,801.4285714285714,1
2020-09-19,US_ID,-1,8,138,13,-11,338.42857142857144,1
2020-09-19,US_IL,-10,3,144,-16,-6,1879.857142857143,1
2020-09-19,US_IN,-1,4,265,11,-7,771,0
2020-09-19,US_KY,-7,7,216,7,-9,725.8571428571429,1
2020-09-19,US_MA,-14,-8,123,-31,-13,368,0
2020-09-19,US_MD,-12,-2,168,-24,-11,523.8571428571429,0
2020-09-19,US_ME,1,7,188,25,-6,32.57142857142857,1
2020-09-19,US_MI,-9,0,240,-8,-4,898.5714285714286,1
2020-09-19,US_MN,-13,-1,139,-30,-5,867.2857142857143,1
2020-09-19,US_MO,-7,4,162,-3,-8,1424.2857142857142,0
2020-09-19,US_MS,-8,-5,35,9,-14,571.8571428571429,1
2020-09-19,US_MT,0,14,99,21,-10,208,1
2020-09-19,US_NC,-11,-1,90,-16,-12,1237.4285714285713,1
2020-09-19,US_ND,-9,-4,172,-4,-7,348.57142857142856,1
2020-09-19,US_NE,-6,2,168,11,-10,392.2857142857143,0
2020-09-19,US_NJ,-12,1,174,-23,-10,510.85714285714283,1
2020-09-19,US_NM,-18,-5,37,-7,-17,123.85714285714286,1
2020-09-19,US_NV,-18,-4,-17,-29,-22,322.57142857142856,1
2020-09-19,US_NY,-17,-3,81,-32,-15,787.5714285714286,0
2020-09-19,US_OH,-7,0,246,5,-7,909.2857142857143,0
2020-09-19,US_OK,-10,1,87,4,-11,1108.2857142857142,1
2020-09-19,US_OR,-20,-5,70,-19,-9,236.85714285714286,1
2020-09-19,US_PA,-10,0,162,-16,-11,776,0
